date,open,high,low,close,volume,returns,volatility_20d,cum_returns,rolling_max,drawdown,vol_state,risk_regime,risk_signal,hmm_state
2010-08-05,5470.14990234375,5487.14990234375,5443.10009765625,5447.10009765625,0,-0.0037949101803090857,0.08650992034833994,1.041072568770645,1.0450383956169857,-0.00379491018030904,Low Volatility,Low Risk,RISK-ON,1
2010-08-06,5448.25,5471.89990234375,5431.35009765625,5439.25,0,-0.0014411517166037502,0.08002045119316538,1.0395722252510522,1.0450383956169857,-0.005230592855592021,Low Volatility,Low Risk,RISK-ON,1
2010-08-09,5439.7998046875,5492.2998046875,5433.25,5486.14990234375,0,0.008622494340901676,0.08299696734260506,1.048535930880238,1.048535930880238,0.0,Low Volatility,Low Risk,RISK-ON,1
2010-08-10,5486.7998046875,5491.4501953125,5445.35009765625,5460.7001953125,0,-0.004638901139098928,0.08480502670164969,1.0436718763560915,1.048535930880238,-0.004638901139098947,Low Volatility,Low Risk,RISK-ON,1
2010-08-11,5460.7001953125,5474.60009765625,5412.0,5420.60009765625,0,-0.007343398506050924,0.08869683649180211,1.0360077778584509,1.048535930880238,-0.011948234345455213,Low Volatility,Low Risk,RISK-ON,1
2010-08-12,5418.7001953125,5431.10009765625,5372.4501953125,5416.4501953125,0,-0.0007655798747345788,0.08856770779985758,1.0352146311536539,1.048535930880238,-0.012704666892436394,Low Volatility,Low Risk,RISK-ON,1
2010-08-13,5420.64990234375,5476.5,5415.5,5452.10009765625,0,0.006581783466707014,0.09092752198614366,1.0420281896974741,1.048535930880238,-0.00620650279223209,Low Volatility,Low Risk,RISK-ON,1
2010-08-16,5452.10009765625,5465.25,5397.39990234375,5418.2998046875,0,-0.0061994997089800385,0.09384809337591354,1.0355681362386957,1.048535930880238,-0.012367525288957843,Low Volatility,Low Risk,RISK-ON,1
2010-08-17,5422.14990234375,5443.5498046875,5408.7998046875,5414.14990234375,0,-0.0007659048951407232,0.0929138074809441,1.0347749895338987,1.048535930880238,-0.013123957835939023,Low Volatility,Low Risk,RISK-ON,1
2010-08-18,5416.25,5487.9501953125,5416.25,5479.14990234375,0,0.012005578192776367,0.0999719381391805,1.0471980615826773,1.048535930880238,-0.0012759403451607176,Low Volatility,Low Risk,RISK-ON,1
2010-08-19,5478.25,5544.7001953125,5478.10009765625,5540.2001953125,0,0.011142292884273042,0.10365056888439436,1.0588662490926743,1.0588662490926743,0.0,Low Volatility,Low Risk,RISK-ON,1
2010-08-20,5540.7998046875,5546.60009765625,5513.35009765625,5530.64990234375,0,-0.001723817304802533,0.10405569690703048,1.0570409571290171,1.0588662490926743,-0.0017238173048024525,Low Volatility,Low Risk,RISK-ON,1
2010-08-23,5531.14990234375,5549.7998046875,5519.39990234375,5543.5,0,0.0023234335716684207,0.10139855863648363,1.0594969215754393,1.0594969215754393,0.0,Low Volatility,Low Risk,RISK-ON,1
2010-08-24,5541.10009765625,5547.25,5488.4501953125,5505.10009765625,0,-0.006927014042346857,0.10525569613918835,1.0521577715218629,1.0594969215754393,-0.0069270140423469545,Low Volatility,Low Risk,RISK-ON,1
2010-08-25,5505.2998046875,5506.14990234375,5452.5498046875,5462.35009765625,0,-0.0077655263740255,0.10684917421390544,1.0439872125974738,1.0594969215754393,-0.01463874850613344,Low Volatility,Low Risk,RISK-ON,1
2010-08-26,5462.10009765625,5486.5498046875,5454.7001953125,5477.89990234375,0,0.0028467242870742204,0.10701874500237278,1.04695915635097,1.0594969215754393,-0.011833696699964069,Low Volatility,Low Risk,RISK-ON,1
2010-08-27,5489.60009765625,5495.2001953125,5391.9501953125,5408.7001953125,0,-0.012632524921027177,0.11343117265496129,1.0337334187170688,1.0594969215754393,-0.024316732152520976,Medium Volatility,Medium Risk,NEUTRAL,1
2010-08-30,5408.89990234375,5469.0,5390.35009765625,5415.4501953125,0,0.0012479893054249125,0.10506208172652626,1.035023506968288,1.0594969215754393,-0.023099089868765292,Low Volatility,Low Risk,RISK-ON,1
2010-08-31,5413.5498046875,5413.89990234375,5348.89990234375,5402.39990234375,0,-0.0024098260528822024,0.10518521297868626,1.0325292803558503,1.0594969215754393,-0.02545325113308389,Low Volatility,Low Risk,RISK-ON,1
2010-09-01,5403.0498046875,5478.60009765625,5403.0498046875,5471.85009765625,0,0.012855433986360465,0.11368068715496284,1.0458028923584493,1.0594969215754393,-0.01292502973640304,Medium Volatility,Medium Risk,NEUTRAL,1
2010-09-02,5471.89990234375,5513.9501953125,5471.85009765625,5486.14990234375,0,0.0026133399914638478,0.1130720575542668,1.0485359308802382,1.0594969215754393,-0.01034546724204013,Medium Volatility,Medium Risk,NEUTRAL,1
2010-09-03,5486.2998046875,5510.39990234375,5473.64990234375,5479.39990234375,0,-0.0012303710471193163,0.11302946635400248,1.0472458426290188,1.0594969215754393,-0.011563109525796023,Medium Volatility,Medium Risk,NEUTRAL,1
2010-09-06,5479.5498046875,5589.39990234375,5479.5498046875,5576.9501953125,0,0.01780309791351864,0.12586510513741334,1.0658900629048684,1.0658900629048684,0.0,Medium Volatility,Medium Risk,NEUTRAL,1
2010-09-07,5575.89990234375,5625.5,5571.64990234375,5604.0,0,0.004850286220995148,0.12487890534753103,1.0710599347900716,1.0710599347900716,0.0,Medium Volatility,Medium Risk,NEUTRAL,1
2010-09-08,5604.25,5625.2998046875,5567.75,5607.85009765625,0,0.0006870267052552226,0.12066770812621234,1.0717957815682013,1.0717957815682013,0.0,Medium Volatility,Medium Risk,NEUTRAL,1
2010-09-09,5608.2998046875,5647.4501953125,5608.10009765625,5640.0498046875,0,0.0057418986724890875,0.12109512921307149,1.0779499243435673,1.0779499243435673,0.0,Medium Volatility,Medium Risk,NEUTRAL,1
2010-09-13,5639.2001953125,5770.60009765625,5639.2001953125,5760.0,0,0.02126757732047113,0.13836922016500441,1.10087530770714,1.10087530770714,0.0,Medium Volatility,Medium Risk,NEUTRAL,1
2010-09-14,5760.2998046875,5838.4501953125,5760.2998046875,5795.5498046875,0,0.006171841091579866,0.13463123115428732,1.1076697351679525,1.1076697351679525,0.0,Medium Volatility,Medium Risk,NEUTRAL,1
2010-09-15,5795.25,5869.4501953125,5792.2001953125,5860.9501953125,0,0.011284587800816315,0.13646242575454537,1.1201693315487622,1.1201693315487622,0.0,Medium Volatility,Medium Risk,NEUTRAL,1
2010-09-16,5861.10009765625,5901.64990234375,5815.7998046875,5828.7001953125,0,-0.005502520739008032,0.13700311252862887,1.1140055765707144,1.1201693315487622,-0.0055025207390079845,Medium Volatility,Medium Risk,NEUTRAL,1
2010-09-17,5828.7001953125,5898.39990234375,5828.7001953125,5884.9501953125,0,0.009650522091569691,0.13594456090402934,1.124756311997542,1.124756311997542,0.0,Medium Volatility,Medium Risk,NEUTRAL,1
2010-09-20,5885.0498046875,5989.5,5885.0498046875,5980.4501953125,0,0.01622783487208923,0.14235360876355305,1.143008671699978,1.143008671699978,0.0,Medium Volatility,Medium Risk,NEUTRAL,1
2010-09-21,5980.5,6032.7998046875,5961.85009765625,6009.0498046875,0,0.004782183354259173,0.1422473087554765,1.1484747487435556,1.1484747487435556,0.0,Medium Volatility,Medium Risk,NEUTRAL,1
2010-09-22,6008.39990234375,6037.39990234375,5946.4501953125,5991.0,0,-0.0030037701923222304,0.13886301765615355,1.1450249945266449,1.1484747487435556,-0.0030037701923223033,Medium Volatility,Medium Risk,NEUTRAL,1
2010-09-23,5991.0498046875,6006.7998046875,5932.39990234375,5959.5498046875,0,-0.005249573579118705,0.1362320486795413,1.1390141015679471,1.1484747487435556,-0.008237575258801743,Medium Volatility,Medium Risk,NEUTRAL,1
2010-09-24,5959.4501953125,6029.10009765625,5951.2001953125,6018.2998046875,0,0.00985812719507595,0.13743972953319766,1.150242647458189,1.150242647458189,0.0,Medium Volatility,Medium Risk,NEUTRAL,1
2010-09-27,6018.2998046875,6073.5,6018.2998046875,6035.64990234375,0,0.00288289022137711,0.12152576848304678,1.1535586707387573,1.1535586707387573,0.0,Medium Volatility,Medium Risk,NEUTRAL,1
2010-09-28,6036.0498046875,6049.7998046875,5991.2998046875,6029.5,0,-0.0010189296004995407,0.12284355189661633,1.1523832756632286,1.1535586707387573,-0.0010189296004995748,Medium Volatility,Medium Risk,NEUTRAL,1
2010-09-29,6029.14990234375,6071.5498046875,5979.64990234375,5991.2998046875,0,-0.0063355494340326945,0.12688324994708214,1.1450822944533117,1.1535586707387573,-0.007348023555678545,Medium Volatility,Medium Risk,NEUTRAL,1
2010-09-30,5991.35009765625,6048.4501953125,5963.60009765625,6029.9501953125,0,0.006451086055610178,0.12376783180471067,1.1524693188755855,1.1535586707387573,-0.0009443402323647655,Medium Volatility,Medium Risk,NEUTRAL,1
2010-10-01,6030.2998046875,6153.10009765625,6030.2998046875,6143.39990234375,0,0.018814368834993322,0.13283226231755416,1.1741523017119242,1.1741523017119242,0.0,Medium Volatility,Medium Risk,NEUTRAL,1
2010-10-04,6144.7001953125,6222.10009765625,6144.7001953125,6159.4501953125,0,0.0026126075501982093,0.13085615926403416,1.1772199008804594,1.1772199008804594,0.0,Medium Volatility,Medium Risk,NEUTRAL,1
2010-10-05,6159.4501953125,6188.35009765625,6118.0498046875,6145.7998046875,0,-0.002216170306140075,0.12590238947824484,1.1746109810923309,1.1772199008804594,-0.002216170306140124,Medium Volatility,Medium Risk,NEUTRAL,1
2010-10-06,6150.9501953125,6223.39990234375,6148.60009765625,6186.4501953125,0,0.006614336932028841,0.12604918561088627,1.1823802538853365,1.1823802538853365,0.0,Medium Volatility,Medium Risk,NEUTRAL,1
2010-10-07,6186.85009765625,6199.4501953125,6107.5,6120.2998046875,0,-0.01069278641815019,0.1371780310208353,1.1697373143655023,1.1823802538853365,-0.01069278641815027,Medium Volatility,Medium Risk,NEUTRAL,1
2010-10-08,6121.39990234375,6148.60009765625,6067.0,6103.4501953125,0,-0.0027530692797262946,0.1393862907280734,1.1665169464999732,1.1823802538853365,-0.013416417716074037,Medium Volatility,Medium Risk,NEUTRAL,1
2010-10-11,6105.9501953125,6187.75,6105.9501953125,6135.85009765625,0,0.005308456906657932,0.12379179906226986,1.1727093514413545,1.1823802538853365,-0.008179181284703615,Medium Volatility,Medium Risk,NEUTRAL,1
2010-10-12,6135.9501953125,6144.9501953125,6057.9501953125,6090.89990234375,0,-0.007325830096414854,0.12866190810234984,1.1641182819802183,1.1823802538853365,-0.015445092088698932,Medium Volatility,Medium Risk,NEUTRAL,1
2010-10-13,6091.4501953125,6240.25,6089.75,6233.89990234375,0,0.023477647357982967,0.14581532859866098,1.1914490404875309,1.1914490404875309,0.0,Medium Volatility,Medium Risk,NEUTRAL,0
2010-10-14,6234.2998046875,6284.10009765625,6157.89990234375,6177.35009765625,0,-0.009071336654962847,0.14912988606148683,1.180641005134036,1.1914490404875309,-0.009071336654962929,Medium Volatility,Medium Risk,NEUTRAL,0
2010-10-15,6175.89990234375,6200.60009765625,6050.35009765625,6062.64990234375,0,-0.018567863808790497,0.16509925689253482,1.1587190237436336,1.1914490404875309,-0.027470765120180433,High Volatility,Medium Risk,NEUTRAL,0
2010-10-18,6112.75,6115.10009765625,5985.10009765625,6075.9501953125,0,0.0021938085132719998,0.1557929045885995,1.1612610314024125,1.1914490404875309,-0.02533722220529519,Medium Volatility,Medium Risk,NEUTRAL,0
2010-10-19,6114.4501953125,6127.0498046875,6008.14990234375,6027.2998046875,0,-0.008007042365576478,0.15809579903399756,1.1519627651264803,1.1914490404875309,-0.0331413883592479,High Volatility,Medium Risk,NEUTRAL,0
2010-10-20,6002.9501953125,6038.10009765625,5966.75,5982.10009765625,0,-0.007499163555145794,0.16009614789034785,1.143324007941359,1.1914490404875309,-0.04039201922264304,High Volatility,Medium Risk,NEUTRAL,0
2010-10-21,6008.89990234375,6113.5,5984.89990234375,6101.5,0,0.01995952932825884,0.17362363828736535,1.1661442170095668,1.1914490404875309,-0.021238695586686205,High Volatility,Medium Risk,NEUTRAL,0
2010-10-22,6113.39990234375,6121.10009765625,6041.35009765625,6066.0498046875,0,-0.0058100787203966275,0.17220372821623106,1.159368827309406,1.1914490404875309,-0.02692537581380557,High Volatility,Medium Risk,NEUTRAL,0
2010-10-25,6101.25,6151.2998046875,6094.60009765625,6105.7998046875,0,0.006552864100997535,0.17337990494096917,1.1669660136776974,1.1914490404875309,-0.02054895004138427,High Volatility,Medium Risk,NEUTRAL,0
2010-10-26,6116.2998046875,6120.25,6074.64990234375,6082.0,0,-0.003897901249436453,0.17404391492026863,1.1624172953949332,1.1914490404875309,-0.02436675351277979,High Volatility,Medium Risk,NEUTRAL,0
2010-10-27,6075.4501953125,6075.9501953125,5987.5498046875,6012.64990234375,0,-0.011402515234503419,0.17757319533802784,1.1491628144753423,1.1914490404875309,-0.03549142646913828,High Volatility,Medium Risk,NEUTRAL,0
2010-10-28,6039.9501953125,6071.10009765625,5968.10009765625,5987.7001953125,0,-0.004149535967747697,0.1766374322761781,1.1443943220438786,1.1914490404875309,-0.039493689486205706,High Volatility,Medium Risk,NEUTRAL,0
2010-10-29,6021.14990234375,6032.64990234375,5937.10009765625,6017.7001953125,0,0.005010270892234381,0.16311093448989086,1.1501280476048534,1.1914490404875309,-0.03468129267683092,High Volatility,Medium Risk,NEUTRAL,0
2010-11-01,6092.2998046875,6132.39990234375,6084.75,6117.5498046875,0,0.016592652696918675,0.17435940948821665,1.169211722855746,1.1914490404875309,-0.01866409462437908,High Volatility,Medium Risk,NEUTRAL,0
2010-11-02,6127.5498046875,6138.10009765625,6094.39990234375,6119.0,0,0.000237054925386726,0.17421627514449975,1.1694888902534688,1.1914490404875309,-0.018431464114550926,High Volatility,Medium Risk,NEUTRAL,0
2010-11-03,6150.60009765625,6182.5,6146.7998046875,6160.5,0,0.006782153946723213,0.174303839825657,1.1774205439461503,1.1914490404875309,-0.011774315194916155,High Volatility,Medium Risk,NEUTRAL,0
2010-11-04,6209.60009765625,6290.14990234375,6199.35009765625,6281.7998046875,0,0.019689928526499534,0.18308103017453126,1.2006038703020823,1.2006038703020823,0.0,High Volatility,Medium Risk,NEUTRAL,0
2010-11-08,6335.25,6335.89990234375,6265.35009765625,6273.2001953125,0,-0.0013689722121649206,0.18273360411711922,1.198960276965821,1.2006038703020823,-0.001368972212164994,High Volatility,Medium Risk,NEUTRAL,0
2010-11-09,6281.0,6310.89990234375,6243.5498046875,6301.5498046875,0,0.0045191622285836175,0.1825330795839226,1.2043785729630572,1.2043785729630572,0.0,High Volatility,Medium Risk,NEUTRAL,0
2010-11-10,6303.2001953125,6307.64990234375,6269.25,6275.7001953125,0,-0.004102103478698438,0.1808409705752759,1.1994380874292356,1.2043785729630572,-0.004102103478698371,High Volatility,Medium Risk,NEUTRAL,0
2010-11-11,6286.35009765625,6296.5498046875,6179.5,6194.25,0,-0.012978662583871925,0.16808086752829776,1.1838709852022469,1.2043785729630572,-0.017027526245636172,High Volatility,Medium Risk,NEUTRAL,0
2010-11-12,6182.2998046875,6202.5,6056.75,6071.64990234375,0,-0.019792565307543253,0.17945390727161278,1.1604391414119257,1.2043785729630572,-0.03648307312793685,High Volatility,Medium Risk,NEUTRAL,0
2010-11-15,6079.89990234375,6128.75,6039.39990234375,6121.60009765625,0,0.008226791089060992,0.1691820200733999,1.169985831799891,1.2043785729630572,-0.02855642065978627,High Volatility,Medium Risk,NEUTRAL,0
2010-11-16,6143.4501953125,6144.0498046875,5970.60009765625,5988.7001953125,0,-0.021709994155716394,0.18647262669673698,1.1445854462292444,1.2043785729630572,-0.04964645508987052,High Volatility,Medium Risk,NEUTRAL,0
2010-11-18,6075.9501953125,6076.2001953125,5906.75,5998.7998046875,0,0.0016864443110551353,0.18457018374203932,1.1465157258435543,1.2043785729630572,-0.04804373676056566,High Volatility,Medium Risk,NEUTRAL,0
2010-11-19,6011.2998046875,6013.25,5863.9501953125,5890.2998046875,0,-0.018086951312363708,0.19374285383307913,1.1257787517313627,1.2043785729630572,-0.06526172334527697,High Volatility,Medium Risk,NEUTRAL,0
2010-11-22,5920.89990234375,6020.25,5905.14990234375,6010.0,0,0.020321579424062985,0.19425853011933286,1.1486563540485941,1.2043785729630572,-0.046266365215526184,High Volatility,Medium Risk,NEUTRAL,0
2010-11-23,5971.5498046875,5973.35009765625,5824.9501953125,5934.75,0,-0.012520798668885225,0.19803104631349536,1.1342742590998158,1.2043785729630572,-0.05820787204040677,High Volatility,Medium Risk,NEUTRAL,0
2010-11-24,5946.7998046875,5976.64990234375,5833.60009765625,5865.75,0,-0.01162643750789838,0.19932080867098528,1.1210866903095742,1.2043785729630572,-0.06915755936155953,High Volatility,Medium Risk,NEUTRAL,0
2010-11-25,5883.9501953125,5907.10009765625,5780.35009765625,5799.75,0,-0.011251758087201136,0.20197611606131563,1.1084724940754298,1.2043785729630572,-0.0796311733209232,High Volatility,Medium Risk,NEUTRAL,0
2010-11-26,5828.5498046875,5838.5,5690.35009765625,5751.9501953125,0,-0.008241700881503555,0.20039141483340395,1.099336795343886,1.2043785729630572,-0.0872165778910725,High Volatility,Medium Risk,NEUTRAL,0
2010-11-29,5789.9501953125,5843.14990234375,5754.7001953125,5830.0,0,0.01356927686041276,0.2077671726713056,1.1142540006827462,1.2043785729630572,-0.07483076692288138,High Volatility,Medium Risk,NEUTRAL,0
2010-11-30,5811.60009765625,5892.25,5768.35009765625,5862.7001953125,0,0.005608952883790819,0.20801722970342673,1.1205037988731512,1.2043785729630572,-0.06964153628501885,High Volatility,Medium Risk,NEUTRAL,0
2010-12-01,5871.0,5971.0,5865.5498046875,5960.89990234375,0,0.016749911092121872,0.20819652798780555,1.1392721378826614,1.2043785729630572,-0.054058114733989776,High Volatility,Medium Risk,NEUTRAL,0
2010-12-02,6023.0498046875,6029.5,5980.60009765625,6011.7001953125,0,0.00852225231106063,0.21102065561238206,1.148981302492659,1.2043785729630572,-0.04599655931615238,High Volatility,Medium Risk,NEUTRAL,0
2010-12-03,6013.35009765625,6025.39990234375,5964.25,5992.7998046875,0,-0.0031439343298818034,0.2092240753888892,1.14536898073136,1.2043785729630572,-0.04899588348414361,High Volatility,Medium Risk,NEUTRAL,0
2010-12-06,6033.64990234375,6069.4501953125,5981.7001953125,5992.25,0,-9.174421062252414e-05,0.19414679234709004,1.1452638997583513,1.2043785729630572,-0.04908313260611216,High Volatility,Medium Risk,NEUTRAL,0
2010-12-07,5995.0498046875,6001.0,5939.7001953125,5976.5498046875,0,-0.0026200834932621486,0.19411924240441475,1.1422632127191654,1.2043785729630572,-0.05157461419383543,High Volatility,Medium Risk,NEUTRAL,0
2010-12-08,5954.39990234375,5960.0,5878.60009765625,5903.7001953125,0,-0.012189241578454357,0.1953360386945295,1.12833989047315,1.2043785729630572,-0.06313520034056556,High Volatility,Medium Risk,NEUTRAL,0
2010-12-09,5924.25,5927.2998046875,5742.2998046875,5766.5,0,-0.023239695576248276,0.20793555503009806,1.1021176149120167,1.2043785729630572,-0.08490765308075374,High Volatility,Medium Risk,NEUTRAL,0
2010-12-10,5761.0,5865.5,5721.14990234375,5857.35009765625,0,0.015754807535983684,0.21657206888922947,1.1194812658169728,1.2043785729630572,-0.07049054927738943,High Volatility,Medium Risk,NEUTRAL,0
